Date Time qo_lc[m3/d] qw_lc[m3/d] qg_lc[m3/d] qo_sc[Sm3/d] qw_sc[Sm3/d] qg_sc[Sm3/d] qo_scnp[Sm3/d] qw_scnp[Sm3/d] qg_scnp[Sm3/d] Fo_lc[%] Fw_lc[%] Fg_lc[%] WLR[%] GVF[%] GLR[m3/m3] BSW[%] GOR[Sm3/Sm3] GOR1[Sm3/Sm3] mo_lc[kg/d] mw_lc[kg/d] mg_lc[kg/d] m_lc[kg/d] mo_sc[kg/d] mw_sc[kg/d] mg_sc[kg/d] Mu_o_lc[cP] Mu_l_lc[cP] Do_lc[g/cm3] Dw_lc[g/cm3] Dg_lc[g/cm3] Dm_lc[g/cm3] Dl_lc[g/cm3] bo[Sm3/m3] bw[Sm3/m3] bg[Sm3/m3] Z Rst[Sm3/Sm3] Rwst[Sm3/Sm3] rgmp[Sm3/Sm3] N32[cps] N81[cps] N356[cps] NTotal[cps] DeadTime[s] SampleTime[s] DPV[mbar] PL[bara] TL[DegC] TAMB[DegC] Dyn_DP[mbar] OperatingPointLE[1/m] OperatingPointHE[1/m] OilPointLE[1/m] OilPointHE[1/m] WaterPointLE[1/m] WaterPointHE[1/m] GasPointLE[1/m] GasPointHE[1/m]
07-May-2014 21:43:26 87.023 0.33047 3399.4 86.213 0.33256 86867 86.213 0.33256 85692 3.8796 -0.016792 96.137 0.39883 97.495 39.090 0.40505 1012.3 998.64 76970 431.13 64886 1.4030e+005 75862 431.14 65830 122.16 122.70 0.88366 1.3046 0.019103 0.052428 0.88550 0.99069 1.0063 25.208 0.94072 13.633 0.028384 0.00000 44147 21863 32510 1.1412e+005 0.071172 1.0000 1218.6 22.538 -2.3364 19.640 1220.8 1.3330 0.84493 23.553 14.771 171.00 25.096 0.51397 0.34169
07-May-2014 21:44:26 53.557 -0.091849 3176.1 53.080 -0.092428 79665 53.080 -0.092428 78952 2.5697 -0.022124 97.452 -0.14913 98.349 61.396 -0.15141 1551.2 1537.7 47373 -119.83 59804 1.0686e+005 46708 -119.83 60373 123.83 123.87 0.88383 1.3046 0.018835 0.040779 0.88399 0.99110 1.0063 24.854 0.94152 13.434 0.027971 0.00000 44514 21979 32606 1.1475e+005 0.071619 1.0000 1052.5 22.239 -2.3613 19.627 1067.9 1.2726 0.82411 23.553 14.772 171.00 25.096 0.51376 0.34155
07-May-2014 21:45:26 67.750 -0.93081 3002.1 67.155 -0.93671 75338 67.155 -0.93671 74436 3.4565 -0.038746 96.582 -1.3255 97.833 47.104 -1.3460 1175.2 1161.8 59931 -1214.4 56375 1.1618e+005 59092 -1214.4 57093 125.03 125.03 0.88393 1.3046 0.018787 0.048192 0.88393 0.99126 1.0063 24.791 0.94161 13.398 0.027736 0.00000 44318 21902 32558 1.1437e+005 0.071330 1.0000 994.61 22.175 -2.4679 19.618 983.45 1.1118 0.74784 23.557 14.774 171.01 25.097 0.50838 0.33798
07-May-2014 21:46:26 106.45 -1.0886 3273.2 105.45 -1.0955 84305 105.45 -1.0955 82860 5.2010 -0.030084 94.829 -1.0558 96.891 31.666 -1.0727 813.57 799.88 94154 -1420.2 62728 1.5962e+005 92792 -1420.2 63889 122.93 122.93 0.88372 1.3046 0.019181 0.063758 0.88372 0.99069 1.0063 25.311 0.94041 13.690 0.028275 0.00000 43820 21749 32417 1.1352e+005 0.070806 1.0000 1201.9 22.611 -2.4726 19.611 1179.3 1.3565 0.89912 23.557 14.774 171.01 25.097 0.51069 0.33951
07-May-2014 21:47:26 106.89 -0.64783 3431.9 105.84 -0.65191 89260 105.84 -0.65191 87794 4.7033 -0.056578 95.353 -0.61201 96.997 32.455 -0.62203 847.13 833.28 94519 -845.15 66464 1.5876e+005 93132 -845.17 67643 119.97 119.97 0.88345 1.3046 0.019387 0.059299 0.88345 0.99021 1.0063 25.582 0.93990 13.844 0.028909 0.00000 44000 21793 32465 1.1380e+005 0.070966 1.0000 1278.2 22.860 -2.2559 19.595 1287.6 1.6027 1.0512 23.551 14.770 171.01 25.097 0.51974 0.34553
07-May-2014 21:48:26 102.69 -0.93053 3479.8 101.66 -0.93638 90877 101.66 -0.93638 89462 4.4128 -0.029792 95.617 -0.89373 97.161 34.910 -0.90858 912.42 898.50 90797 -1213.9 67728 1.5647e+005 89454 -1214.0 68869 118.56 118.56 0.88331 1.3046 0.019482 0.057218 0.88331 0.98998 1.0063 25.708 0.93967 13.914 0.029219 0.00000 44025 21815 32505 1.1391e+005 0.071057 1.0000 1316.8 22.976 -2.1465 19.584 1302.3 1.5294 1.0131 23.546 14.767 171.00 25.096 0.52380 0.34823
07-May-2014 21:49:26 64.015 -0.52357 3433.7 63.342 -0.52686 89871 63.342 -0.52686 88976 2.5988 0.022164 97.379 -0.67060 98.238 75.456 -0.68208 1966.0 1952.0 56591 -683.03 67383 1.2275e+005 55738 -683.05 68106 116.96 116.97 0.88315 1.3045 0.019621 0.042344 0.88320 0.98969 1.0063 25.891 0.93931 14.018 0.029589 0.00000 44398 21961 32574 1.1454e+005 0.071442 1.0000 1334.5 23.139 -2.0377 19.575 1347.3 1.3996 0.91658 23.541 14.764 171.00 25.096 0.52845 0.35132
07-May-2014 21:50:26 69.896 -0.13105 3347.4 69.212 -0.13187 86191 69.212 -0.13187 85237 3.0328 -0.046235 97.013 -0.14605 97.966 49.646 -0.14848 1287.3 1273.5 61801 -170.96 64553 1.2361e+005 60902 -170.97 65318 119.44 119.54 0.88341 1.3046 0.019293 0.044905 0.88378 0.99025 1.0063 25.458 0.94025 13.774 0.028973 0.00000 44431 21942 32615 1.1460e+005 0.071471 1.0000 1164.8 22.768 -2.1340 19.559 1181.0 1.1891 0.76986 23.541 14.764 171.00 25.095 0.52715 0.35045
07-May-2014 21:51:26 40.481 -0.051695 2926.3 40.117 -0.052021 73329 40.117 -0.052021 72790 1.8352 0.052402 98.112 -0.14545 98.641 74.119 -0.14770 1870.0 1856.6 35802 -67.441 55142 87792 35301 -67.443 55571 123.07 123.17 0.88377 1.3046 0.018848 0.035395 0.88410 0.99102 1.0063 24.871 0.94152 13.444 0.028112 0.00000 44569 22030 32650 1.1488e+005 0.071646 1.0000 965.86 22.261 -2.2834 19.540 976.26 1.0949 0.70457 23.548 14.768 171.00 25.096 0.51716 0.34381
07-May-2014 21:52:26 36.914 0.66685 2729.3 36.597 0.67107 67716 36.597 0.67107 67229 2.2749 0.0018424 97.723 1.7804 98.647 76.153 1.8066 1940.1 1926.8 32653 869.98 50932 88377 32203 870.00 51317 125.26 127.64 0.88397 1.3046 0.018667 0.038376 0.89171 0.99139 1.0063 24.633 0.94200 13.310 0.027647 0.00000 44562 22005 32665 1.1487e+005 0.071605 1.0000 881.96 22.047 -2.4190 19.533 885.45 1.0223 0.62989 23.556 14.773 171.00 25.096 0.50806 0.33776
07-May-2014 21:53:26 64.243 -0.038117 2859.6 63.689 -0.038365 71619 63.689 -0.038365 70766 3.3392 -0.00082654 96.662 0.0062847 97.827 47.834 0.0062629 1205.6 1192.2 56834 -49.738 53597 1.0947e+005 56043 -49.739 54274 126.34 126.65 0.88404 1.3047 0.018747 0.047630 0.88504 0.99141 1.0064 24.738 0.94167 13.369 0.027490 0.00000 44279 21908 32598 1.1441e+005 0.071372 1.0000 930.93 22.120 -2.5895 19.512 916.61 1.0818 0.70059 23.561 14.776 171.01 25.097 0.50459 0.33546
07-May-2014 21:54:26 100.88 -0.022808 3195.1 99.945 -0.022953 82445 99.945 -0.022953 81072 5.1265 0.00024370 94.873 -0.052419 96.951 32.394 -0.053206 841.76 828.03 89238 -29.757 61378 1.5617e+005 87947 -29.758 62479 124.52 124.63 0.88384 1.3047 0.019225 0.063551 0.88421 0.99079 1.0064 25.368 0.94017 13.722 0.028003 0.00000 43776 21750 32390 1.1341e+005 0.070794 1.0000 1158.3 22.640 -2.6794 19.497 1137.7 1.4017 0.89724 23.560 14.776 171.01 25.098 0.51010 0.33912
07-May-2014 21:55:26 110.06 0.50017 3468.0 108.98 0.50334 90827 108.98 0.50334 89307 4.8293 0.062174 95.109 0.45571 96.909 31.491 0.46313 836.75 822.81 97337 652.54 67607 1.6460e+005 95896 652.56 68831 120.64 121.20 0.88349 1.3046 0.019515 0.062038 0.88542 0.99015 1.0063 25.752 0.93943 13.938 0.028834 0.00000 43732 21759 32413 1.1340e+005 0.070729 1.0000 1308.4 22.987 -2.4131 19.478 1303.9 1.7019 1.0652 23.554 14.772 171.02 25.098 0.52133 0.34659
07-May-2014 21:56:26 115.48 0.75183 3586.0 114.29 0.75655 94737 114.29 0.75655 93129 4.9877 0.029503 94.983 0.64816 96.862 30.937 0.65899 831.10 817.04 1.0210e+005 980.81 70494 1.7403e+005 1.0057e+005 980.84 71794 117.44 118.22 0.88319 1.3046 0.019680 0.063129 0.88595 0.98968 1.0063 25.969 0.93908 14.062 0.029519 0.00000 43751 21751 32394 1.1342e+005 0.070691 1.0000 1402.5 23.196 -2.1336 19.459 1388.4 1.7356 1.0819 23.545 14.767 171.01 25.097 0.52784 0.35091
07-May-2014 21:57:26 96.981 0.24143 3659.9 95.933 0.24294 97058 95.933 0.24294 95693 3.9963 -0.062095 96.066 0.15906 97.421 41.171 0.16189 1099.8 1085.6 85722 314.95 72446 1.5636e+005 84416 314.96 73553 115.21 115.55 0.88297 1.3045 0.019809 0.053506 0.88418 0.98933 1.0062 26.139 0.93879 14.158 0.030020 0.00000 44196 21853 32553 1.1417e+005 0.071170 1.0000 1425.4 23.357 -1.9361 19.435 1434.2 1.6322 1.0399 23.537 14.762 171.00 25.096 0.53352 0.35469
07-May-2014 21:58:26 64.799 -0.43960 3439.3 64.143 -0.44236 89210 64.143 -0.44236 88317 2.3108 0.036570 97.653 -0.73478 98.180 57.562 -0.74694 1491.7 1477.8 57287 -573.48 66888 1.1575e+005 56442 -573.50 67606 117.91 117.92 0.88326 1.3045 0.019453 0.039881 0.88327 0.98995 1.0063 25.670 0.93980 13.893 0.029333 0.00000 44455 21985 32650 1.1471e+005 0.071525 1.0000 1229.2 22.953 -2.0504 19.410 1252.7 1.3092 0.85859 23.536 14.761 171.00 25.095 0.53217 0.35379
07-May-2014 21:59:26 48.540 -0.25237 2978.0 48.097 -0.25396 75042 48.097 -0.25396 74393 2.5086 -0.037338 97.529 -0.50231 98.413 65.733 -0.51015 1664.4 1650.8 42926 -329.23 56353 1.0054e+005 42322 -329.24 56869 122.19 122.19 0.88368 1.3046 0.018931 0.040144 0.88369 0.99086 1.0063 24.981 0.94129 13.506 0.028308 0.00000 44569 21988 32693 1.1493e+005 0.071685 1.0000 989.59 22.358 -2.2328 19.380 1002.7 1.0888 0.71154 23.544 14.766 171.00 25.095 0.52094 0.34633
07-May-2014 22:00:26 41.834 0.034020 2759.8 41.468 0.034234 68804 41.468 0.034234 68250 2.2822 -0.0033921 97.721 0.19326 98.522 76.587 0.19613 1929.6 1916.2 37003 44.382 51703 90980 36490 44.383 52142 124.60 125.06 0.88390 1.3046 0.018741 0.038442 0.88542 0.99126 1.0063 24.730 0.94179 13.364 0.027794 0.00000 44561 22005 32650 1.1483e+005 0.071637 1.0000 903.97 22.132 -2.3901 19.357 904.41 1.0146 0.65305 23.554 14.772 171.00 25.096 0.51026 0.33922
07-May-2014 22:01:26 51.309 0.023577 2832.0 50.868 0.023725 70755 50.868 0.023725 70074 2.8849 -0.024931 97.140 0.13063 98.229 57.775 0.13255 1457.3 1444.0 45392 30.757 53081 1.0075e+005 44762 30.758 53620 126.41 126.80 0.88405 1.3047 0.018750 0.043392 0.88532 0.99142 1.0064 24.742 0.94166 13.371 0.027480 0.00000 44439 21953 32602 1.1461e+005 0.071513 1.0000 909.51 22.122 -2.5986 19.323 903.09 1.0495 0.67660 23.559 14.775 171.01 25.097 0.50639 0.33665
07-May-2014 22:02:26 97.704 -0.86695 3088.7 96.827 -0.87250 79144 96.827 -0.87250 77823 5.1967 -0.061134 94.864 -0.90024 96.971 32.507 -0.91431 831.97 818.35 86438 -1131.1 58923 1.4990e+005 85202 -1131.2 59977 125.89 125.89 0.88397 1.3047 0.019091 0.063248 0.88397 0.99105 1.0064 25.192 0.94054 13.623 0.027704 0.00000 43889 21755 32457 1.1364e+005 0.070894 1.0000 1081.0 22.485 -2.7517 19.288 1063.0 1.2776 0.84560 23.561 14.777 171.01 25.098 0.50921 0.33853
07-May-2014 22:03:26 118.57 -0.91575 3371.4 117.43 -0.92160 88280 117.43 -0.92160 86647 5.1766 0.025138 94.798 -0.76938 96.624 28.812 -0.78190 756.10 742.20 1.0488e+005 -1194.8 65586 1.6650e+005 1.0333e+005 -1194.8 66901 122.38 122.38 0.88364 1.3047 0.019475 0.064532 0.88364 0.99036 1.0064 25.698 0.93946 13.908 0.028492 0.00000 43711 21736 32367 1.1330e+005 0.070639 1.0000 1289.0 22.925 -2.5889 19.264 1279.4 1.6422 1.0754 23.558 14.774 171.02 25.099 0.51837 0.34462
07-May-2014 22:04:26 110.88 0.13748 3507.8 109.76 0.13834 92327 109.76 0.13834 90789 4.7804 0.028250 95.191 0.12486 96.933 31.721 0.12696 844.45 830.44 98044 179.35 68726 1.6716e+005 96581 179.35 69968 118.81 119.04 0.88332 1.3046 0.019614 0.061265 0.88414 0.98988 1.0063 25.881 0.93921 14.012 0.029225 0.00000 43808 21769 32414 1.1352e+005 0.070766 1.0000 1359.7 23.110 -2.2566 19.236 1347.2 1.7264 1.0949 23.549 14.769 171.01 25.098 0.52642 0.34997
07-May-2014 22:05:26 98.061 0.41398 3639.2 97.020 0.41658 96357 97.020 0.41658 94982 3.7918 0.044561 96.164 0.41986 97.384 41.754 0.42697 1116.5 1102.4 86687 540.06 71908 1.5369e+005 85372 540.08 73022 116.11 116.61 0.88306 1.3045 0.019777 0.053081 0.88485 0.98946 1.0063 26.097 0.93884 14.134 0.029822 0.00000 44032 21852 32476 1.1392e+005 0.071015 1.0000 1406.0 23.313 -2.0303 19.213 1421.3 1.6552 1.0396 23.541 14.764 171.00 25.096 0.53172 0.35349
07-May-2014 22:06:26 55.047 0.40826 3213.6 54.519 0.41082 82249 54.519 0.41082 81501 2.7027 -0.024538 97.322 0.85781 98.303 66.502 0.87145 1735.5 1721.8 48675 532.60 61733 1.1236e+005 47974 532.61 62330 119.94 121.02 0.88346 1.3046 0.019217 0.042260 0.88716 0.99037 1.0063 25.358 0.94047 13.718 0.028844 0.00000 44476 21967 32578 1.1467e+005 0.071512 1.0000 1121.7 22.682 -2.1474 19.190 1131.5 1.3417 0.83445 23.540 14.763 171.00 25.095 0.52886 0.35159
07-May-2014 22:07:26 59.892 0.34793 3136.6 59.330 0.35012 80148 59.330 0.35012 79336 2.8606 0.0018461 97.138 0.66976 98.119 54.513 0.68025 1416.8 1403.1 52966 453.91 60091 1.1390e+005 52207 453.92 60738 121.82 122.85 0.88363 1.3046 0.019168 0.043921 0.88710 0.99060 1.0063 25.293 0.94052 13.681 0.028473 0.00000 44379 21948 32562 1.1448e+005 0.071405 1.0000 1076.1 22.610 -2.3375 19.164 1081.6 1.1464 0.73078 23.547 14.768 171.00 25.096 0.51961 0.34544
07-May-2014 22:08:26 80.245 -0.71171 3154.1 79.502 -0.71623 80768 79.502 -0.71623 79681 3.9364 -0.036930 96.101 -0.86670 97.544 40.151 -0.88051 1028.6 1015.0 70974 -928.53 60340 1.3183e+005 69957 -928.55 61208 123.17 123.17 0.88374 1.3046 0.019144 0.052703 0.88374 0.99075 1.0063 25.262 0.94052 13.663 0.028216 0.00000 44173 21858 32536 1.1415e+005 0.071179 1.0000 1078.7 22.570 -2.4775 19.131 1070.2 1.2255 0.81187 23.552 14.771 171.01 25.097 0.51731 0.34391
07-May-2014 22:09:26 105.76 -0.64335 3337.2 104.74 -0.64744 86877 104.74 -0.64744 85425 4.8223 0.029452 95.148 -0.66328 96.951 32.039 -0.67401 835.83 821.98 93534 -839.35 64671 1.5842e+005 92163 -839.37 65838 121.77 121.80 0.88360 1.3047 0.019397 0.061449 0.88367 0.99037 1.0064 25.596 0.93976 13.851 0.028574 0.00000 43802 21769 32446 1.1350e+005 0.070803 1.0000 1237.3 22.850 -2.4726 19.096 1224.9 1.4484 0.94262 23.553 14.771 171.01 25.097 0.51911 0.34511
07-May-2014 22:10:26 87.864 0.51340 3407.9 87.005 0.51665 88548 87.005 0.51665 87341 3.9141 0.020365 96.066 0.59257 97.474 38.795 0.60213 1023.8 1009.9 77699 669.79 66135 1.4355e+005 76560 669.81 67104 120.54 121.27 0.88349 1.3046 0.019422 0.053504 0.88600 0.99023 1.0063 25.628 0.93975 13.869 0.028815 0.00000 44058 21853 32507 1.1400e+005 0.071051 1.0000 1218.5 22.890 -2.3440 19.072 1225.6 1.6037 1.0008 23.549 14.769 171.01 25.097 0.52405 0.34839
07-May-2014 22:11:26 92.259 -0.079784 3344.3 91.359 -0.080292 87070 91.359 -0.080292 85801 4.2926 -0.061213 95.769 -0.078680 97.318 36.365 -0.080036 955.33 941.44 81588 -104.09 64966 1.4718e+005 80391 -104.09 65984 120.87 121.07 0.88352 1.3046 0.019442 0.055746 0.88418 0.99025 1.0063 25.655 0.93966 13.884 0.028760 0.00000 44122 21832 32513 1.1403e+005 0.071089 1.0000 1214.7 22.907 -2.3960 19.046 1207.4 1.4650 0.94460 23.548 14.768 171.01 25.097 0.52454 0.34872
07-May-2014 22:12:26 80.594 -0.38434 3526.6 79.777 -0.38678 92631 79.777 -0.38678 91509 3.1086 0.067275 96.824 -0.43350 97.776 45.970 -0.44076 1213.4 1199.4 71265 -501.42 69294 1.3566e+005 70200 -501.44 70198 119.30 119.33 0.88336 1.3046 0.019663 0.047376 0.88344 0.98988 1.0063 25.947 0.93902 14.048 0.029147 0.00000 44173 21908 32521 1.1417e+005 0.071170 1.0000 1309.5 23.156 -2.3464 19.007 1316.3 1.4146 0.91748 23.547 14.767 171.01 25.097 0.52727 0.35053
07-May-2014 22:13:26 38.995 0.55713 3068.8 38.633 0.56066 77951 38.633 0.56066 77424 1.8537 0.043590 98.103 1.3911 98.724 78.667 1.4127 2045.2 2031.5 34487 726.85 58653 93588 33995 726.87 59073 122.46 124.21 0.88369 1.3046 0.019116 0.035704 0.88955 0.99071 1.0063 25.225 0.94066 13.643 0.028336 0.00000 44573 22029 32636 1.1488e+005 0.071613 1.0000 1061.8 22.549 -2.3783 18.981 1068.3 1.2250 0.75417 23.547 14.768 171.01 25.097 0.52597 0.34967
07-May-2014 22:14:26 70.681 1.1926 3262.9 70.009 1.2001 84208 70.009 1.2001 83241 3.4449 0.0089500 96.546 1.7118 97.848 46.106 1.7386 1222.5 1208.7 62513 1555.9 63041 1.2961e+005 61604 1555.9 63815 122.36 124.54 0.88365 1.3047 0.019333 0.049223 0.89091 0.99049 1.0064 25.511 0.93994 13.803 0.028439 0.00000 44211 21894 32531 1.1421e+005 0.071189 1.0000 1157.4 22.777 -2.5010 18.950 1151.4 1.1446 0.70456 23.551 14.771 171.01 25.097 0.51945 0.34534
07-May-2014 22:15:26 77.539 0.86078 3350.8 76.795 0.86626 86860 76.795 0.86626 85796 3.3609 0.082929 96.556 1.0878 97.717 43.734 1.1051 1156.4 1142.6 68579 1123.0 64971 1.3321e+005 67576 1123.1 65825 122.27 123.63 0.88364 1.3047 0.019403 0.049515 0.88823 0.99041 1.0064 25.604 0.93971 13.855 0.028483 0.00000 44091 21889 32571 1.1412e+005 0.071116 1.0000 1204.0 22.851 -2.5334 18.921 1201.7 1.3501 0.83562 23.552 14.771 171.01 25.098 0.52192 0.34697
07-May-2014 22:16:26 56.744 0.75305 3177.0 56.225 0.75784 80940 56.225 0.75784 80173 2.7686 -0.016511 97.248 1.3092 98.222 55.542 1.3294 1446.8 1433.2 50192 982.47 60727 1.1112e+005 49475 982.50 61339 124.10 125.77 0.88382 1.3047 0.019120 0.042848 0.88936 0.99085 1.0064 25.230 0.94055 13.645 0.028039 0.00000 44449 21962 32591 1.1464e+005 0.071466 1.0000 1051.8 22.535 -2.5681 18.884 1068.1 1.3307 0.81880 23.552 14.771 171.01 25.098 0.52183 0.34692
07-May-2014 22:17:26 68.150 -0.33040 3003.2 67.540 -0.33251 76324 67.540 -0.33251 75406 3.4952 -0.020253 96.525 -0.37294 97.805 46.611 -0.37886 1188.9 1175.3 60289 -431.07 57109 1.1901e+005 59432 -431.08 57841 125.81 125.97 0.88397 1.3047 0.019024 0.048994 0.88449 0.99110 1.0064 25.103 0.94078 13.573 0.027694 0.00000 44257 21897 32511 1.1425e+005 0.071274 1.0000 1014.4 22.415 -2.7005 18.852 1001.9 1.1694 0.76483 23.557 14.774 171.01 25.098 0.51559 0.34277
07-May-2014 22:18:26 113.16 -0.94735 3283.7 112.08 -0.95341 85700 112.08 -0.95341 84144 5.7051 -0.088230 94.383 -0.82478 96.710 30.540 -0.83814 796.62 782.75 1.0009e+005 -1236.0 63696 1.6775e+005 98624 -1236.0 64946 123.43 123.43 0.88373 1.3047 0.019417 0.067590 0.88373 0.99051 1.0064 25.622 0.93959 13.865 0.028274 0.00000 43793 21712 32387 1.1342e+005 0.070751 1.0000 1222.0 22.852 -2.6740 18.823 1200.8 1.3883 0.91647 23.558 14.775 171.02 25.098 0.51713 0.34379
07-May-2014 22:19:26 105.37 -1.0914 3421.0 104.32 -1.0984 89831 104.32 -1.0984 88372 4.4287 0.0062289 95.565 -1.0532 97.041 33.278 -1.0707 872.98 859.00 93177 -1423.9 66902 1.5531e+005 91795 -1424.0 68076 120.32 120.32 0.88345 1.3046 0.019576 0.057915 0.88345 0.99006 1.0063 25.832 0.93924 13.984 0.028917 0.00000 43944 21806 32450 1.1374e+005 0.070943 1.0000 1277.2 23.054 -2.4133 18.796 1285.9 1.6373 1.0910 23.551 14.771 171.02 25.098 0.52574 0.34951
07-May-2014 22:20:26 98.736 -0.39588 3524.7 97.726 -0.39838 93093 97.726 -0.39838 91715 4.2498 -0.011411 95.762 -0.40625 97.290 36.713 -0.41304 975.04 960.95 87303 -516.47 69437 1.5640e+005 85994 -516.49 70548 118.81 118.84 0.88331 1.3046 0.019717 0.056271 0.88342 0.98978 1.0063 26.018 0.93887 14.089 0.029264 0.00000 44025 21821 32480 1.1385e+005 0.070991 1.0000 1339.4 23.218 -2.3213 18.762 1326.0 1.5531 1.0074 23.546 14.767 171.01 25.097 0.52952 0.35203
07-May-2014 22:21:26 58.394 -0.0029588 3345.0 57.803 -0.0029779 87059 57.803 -0.0029779 86249 2.2343 -0.00080719 97.766 -0.070153 98.315 64.461 -0.071250 1684.2 1670.3 51629 -3.8606 65325 1.0966e+005 50863 -3.8607 65976 119.41 119.57 0.88338 1.3046 0.019528 0.038815 0.88394 0.99002 1.0063 25.769 0.93946 13.948 0.029076 0.00000 44549 21997 32650 1.1486e+005 0.071620 1.0000 1187.4 23.014 -2.2746 18.726 1214.4 1.3778 0.88476 23.543 14.765 171.01 25.097 0.53152 0.35335
07-May-2014 22:22:26 91.667 -0.92922 3351.2 90.733 -0.93511 88388 90.733 -0.93511 87109 4.2600 -0.050205 95.790 -0.95696 97.381 38.875 -0.97321 1023.8 1009.7 81053 -1212.3 65954 1.4935e+005 79840 -1212.3 66983 119.44 119.44 0.88336 1.3046 0.019691 0.055839 0.88338 0.98987 1.0063 25.983 0.93892 14.069 0.029133 0.00000 44102 21826 32562 1.1406e+005 0.071136 1.0000 1272.4 23.183 -2.3783 18.693 1254.9 1.2136 0.80410 23.544 14.766 171.01 25.097 0.52870 0.35148
07-May-2014 22:23:26 66.354 -0.78204 3315.2 65.709 -0.78700 85891 65.709 -0.78700 84979 3.0641 -0.066024 97.002 -1.1989 98.061 50.754 -1.2186 1311.6 1297.7 58676 -1020.3 64361 1.2188e+005 57820 -1020.3 65090 121.16 121.16 0.88354 1.3046 0.019420 0.045049 0.88354 0.99029 1.0063 25.626 0.93972 13.868 0.028698 0.00000 44463 21940 32617 1.1464e+005 0.071471 1.0000 1123.7 22.881 -2.4152 18.656 1145.7 1.2767 0.85460 23.545 14.767 171.01 25.097 0.52939 0.35194
07-May-2014 22:24:26 46.352 -0.79799 2898.1 45.935 -0.80307 73359 45.935 -0.80307 72736 2.3065 -0.018670 97.712 -1.7571 98.464 66.346 -1.7848 1663.9 1650.3 40999 -1041.1 55099 94449 40420 -1041.1 55594 124.82 124.82 0.88389 1.3047 0.019017 0.038725 0.88389 0.99102 1.0064 25.094 0.94085 13.569 0.027868 0.00000 44581 22001 32676 1.1490e+005 0.071600 1.0000 944.48 22.419 -2.5864 18.618 952.93 1.0983 0.75085 23.551 14.770 171.01 25.097 0.52174 0.34686
07-May-2014 22:25:26 39.601 -0.0012480 2721.3 39.260 -0.0012530 68238 39.260 -0.0012530 67710 2.1641 0.014591 97.821 0.024348 98.569 71.500 0.024515 1808.9 1795.4 35034 -1.6243 51295 87042 34547 -1.6244 51712 127.12 127.66 0.88410 1.3047 0.018855 0.037768 0.88580 0.99138 1.0064 24.880 0.94127 13.448 0.027398 0.00000 44565 22013 32692 1.1491e+005 0.071569 1.0000 875.91 22.225 -2.7418 18.577 879.67 1.0304 0.66425 23.559 14.775 171.01 25.098 0.51283 0.34093
07-May-2014 22:26:26 79.297 -0.065100 2949.2 78.594 -0.065524 75418 78.594 -0.065524 74346 4.2246 -0.023873 95.799 0.0093571 97.394 38.116 0.0092937 982.75 969.12 70157 -84.947 56301 1.2807e+005 69158 -84.949 57154 127.13 127.53 0.88407 1.3048 0.019097 0.055331 0.88535 0.99115 1.0064 25.200 0.94046 13.627 0.027488 0.00000 44073 21834 32503 1.1398e+005 0.071047 1.0000 1001.2 22.479 -2.8913 18.546 979.61 1.1629 0.75195 23.563 14.778 171.02 25.099 0.51112 0.33980
07-May-2014 22:27:26 111.45 -0.34042 3279.8 110.39 -0.34261 85904 110.39 -0.34261 84366 5.4871 -0.025032 94.538 -0.30178 96.735 30.111 -0.30665 792.91 778.99 98594 -444.16 63865 1.6560e+005 97142 -444.17 65100 124.45 124.45 0.88381 1.3048 0.019491 0.066594 0.88381 0.99053 1.0064 25.720 0.93929 13.919 0.028114 0.00000 43722 21716 32360 1.1330e+005 0.070676 1.0000 1218.0 22.919 -2.8342 18.503 1201.2 1.5129 0.97491 23.561 14.776 171.03 25.099 0.51860 0.34477
07-May-2014 22:28:26 116.61 -0.41970 3429.4 115.44 -0.42237 90639 115.44 -0.42237 89016 5.1547 -0.013323 94.859 -0.35163 96.723 29.678 -0.35749 789.53 775.48 1.0312e+005 -547.57 67381 1.6934e+005 1.0158e+005 -547.58 68688 120.30 120.31 0.88344 1.3047 0.019670 0.064024 0.88345 0.98997 1.0064 25.956 0.93893 14.053 0.028957 0.00000 43788 21741 32452 1.1352e+005 0.070821 1.0000 1319.6 23.152 -2.4684 18.456 1312.3 1.7177 1.1125 23.553 14.772 171.02 25.099 0.52753 0.35071
07-May-2014 22:29:26 120.37 -0.57871 3688.2 119.05 -0.58237 99756 119.05 -0.58237 98040 4.6991 0.016059 95.285 -0.43444 96.844 32.813 -0.44197 893.11 878.70 1.0641e+005 -755.00 74203 1.7561e+005 1.0476e+005 -755.02 75598 115.56 115.59 0.88296 1.3046 0.020140 0.060894 0.88306 0.98905 1.0063 26.576 0.93767 14.403 0.030083 0.00000 43840 21774 32414 1.1354e+005 0.070845 1.0000 1535.0 23.697 -2.1817 18.413 1530.2 1.7145 1.1103 23.543 14.765 171.01 25.097 0.53478 0.35553
